kW_Turbine1,kW_Turbine2,kW_Turbine3,kW_Turbine4,kW_Turbine5,kW_Turbine6,kW_Turbine7,kW_Turbine8,kW_Turbine9,kW_Turbine10,kW_Turbine11,kW_Turbine12,kW_Turbine13,kW_Turbine14,kW_Turbine15,kW_Turbine16,kW_Turbine17,kW_Turbine18,kW_Turbine19,kW_Turbine20,kW_Turbine21,kW_Turbine22,kW_Turbine23,kW_Turbine24,kW_Turbine25,kW_Turbine26,kW_Turbine27,kW_Turbine28,kW_Turbine29,kW_Turbine30,kW_Turbine31,kW_Turbine32,kW_Turbine33,kW_Turbine34,kW_Turbine35,kW_Turbine36,kW_Turbine37,kW_Turbine38,kW_Turbine39,kW_Turbine40,kW_Turbine41,kW_Turbine42,kW_Turbine43,kW_Turbine44,kW_Turbine45,kW_Turbine46,kW_Turbine47,kW_Turbine48,kW_Turbine49,kW_Turbine50,kW_Turbine51,kW_Turbine52,kW_Turbine53,kW_Turbine54,kW_Turbine55,kW_Turbine56,kW_Turbine57,kW_Turbine58,kW_Turbine59,kW_Turbine60,kW_Turbine61,kW_Turbine62,kW_Turbine63,kW_Turbine64,kW_Turbine65,kW_Turbine66,kW_Turbine67,kW_Turbine68,kW_Turbine69,kW_Turbine70,kW_Turbine71,kW_Turbine72,kW_Turbine73,kW_Turbine74,kW_Turbine75,kW_Turbine76,kW_Turbine77,kW_Turbine78,kW_Turbine79,kW_Turbine80,kW_Turbine81,kW_Turbine82,kW_Turbine83,kW_Turbine84,kW_Turbine85,kW_Turbine86,timestamp
457.56,397.58,426.27,456.52,481.04,421.08,515.7,421.28,421.93,343.58,493.42,452.29,399.37,486.67,270.48,487.19,257.59,467.31,456.75,451.05,373.31,373.64,266.4,398.38,456.96,414.18,452.31,348.02,425.01,463.94,417.82,400.51,340.02,443.24,436.13,471.86,435.97,377.71,474.7,66.53,443.15,468.63,434.66,476.74,411.75,463.85,495.48,429.58,391.73,506.57,462.2,425.3,384.79,289.25,413.98,265.38,499.46,394.51,499.74,475.58,429.96,513.96,512.97,326.61,328.25,335.97,364.01,429.88,328.22,512.2,125.32,285.33,449.19,391.46,244.61,240.37,206.5,207.01,184.85,233.03,224.61,185.06,212.7,150.05,154.41,150.22,2016-01-06 21:40:00
394.44,315.87,362.82,354.87,411.78,401.65,354.66,346.94,294.79,150.95,408.32,323.75,344.05,374.51,257.51,277.7,248.47,335.93,348.38,322.15,322.67,337.38,253.62,244.83,371.64,249.0,303.63,323.08,264.69,408.9,258.29,325.73,230.17,343.56,355.27,274.62,296.3,247.61,332.76,32.14,303.81,324.17,352.9,330.77,337.47,429.3,271.97,372.97,414.33,363.22,345.29,403.2,326.87,385.92,376.11,327.39,390.27,300.34,406.87,326.64,416.39,384.49,436.64,343.57,331.99,403.19,362.47,423.17,384.14,473.19,267.84,195.83,414.71,355.48,187.88,228.12,193.37,188.9,134.47,185.24,155.97,213.16,174.33,206.45,220.61,155.29,2016-01-06 21:45:00
421.51,310.47,294.1,264.09,305.39,318.54,431.9,303.37,285.92,252.42,382.26,307.59,327.52,227.79,265.97,422.21,239.35,177.86,288.67,148.66,293.38,195.61,251.75,181.98,459.83,170.91,161.35,342.94,306.85,445.72,117.04,198.36,336.94,297.76,405.41,250.09,229.72,149.06,254.34,48.086999999999996,267.26,263.96,420.31,365.05,429.27,479.94,213.31,378.84,424.86,316.57,447.29,415.77,427.4,428.88,270.88,316.61,399.48,524.01,298.38,270.12,472.43,374.51,296.65,420.48,380.85,503.21,360.92,368.52,425.93,414.89,438.73,188.18,380.9,290.35,204.91,187.94,128.12,180.15,111.06,202.53,172.07,185.01,190.81,181.41,225.21,204.58,2016-01-06 21:50:00
293.4,255.82,191.84,126.39,172.12,203.64,335.29,268.95,202.73,199.15,247.38,231.83,297.06,129.66,133.97,311.68,230.24,154.87,129.54,120.95,203.13,141.49,188.55,135.53,346.77,138.19,189.07,278.15,259.15,411.72,121.78,206.34,217.87,318.13,343.43,309.81,206.79,217.19,108.48,64.033,234.23,202.59,394.3,312.67,363.77,350.48,257.97,382.68,374.41,276.0,398.72,418.79,387.02,440.58,239.76,371.31,329.11,562.43,272.33,218.86,413.16,285.95,203.55,481.79,191.34,424.96,359.38,361.38,428.75,431.42,481.44,201.35,381.64,460.01,217.68,228.56,206.03,214.13,150.78,104.5,172.89,134.81,229.54,169.88,236.62,259.46,2016-01-06 21:55:00
145.35,130.63,84.58,73.98,70.08,146.0,122.7,116.65,121.21,108.72,109.31,126.01,140.56,93.03,100.52,230.99,221.12,157.08,145.07,95.19,169.6,92.06,160.78,107.85,301.76,144.81,93.91,198.36,245.31,262.51,97.18,125.31,177.76,179.4,229.73,244.69,148.99,141.85,77.95,79.98,103.0,124.09,324.21,231.38,296.32,278.07,182.78,316.62,256.44,138.59,341.78,282.78,291.39,260.73,195.15,186.55,232.19,246.07,176.44,199.03,128.02,247.52,202.41,409.98,121.11,355.37,357.83,247.6,351.64,335.93,278.27,82.12,299.61,316.15,201.12,100.88,108.26,129.07,34.95,58.87,67.24,125.37,184.25,158.35,161.03,229.38,2016-01-06 22:00:00
131.21,78.73,51.02,28.13,58.39,125.72,134.76,112.88,86.79,73.85,92.75,131.38,120.48,58.11,24.54,218.09,212.01,113.63,78.16,57.95,83.69,46.83,69.78,51.11,238.18,64.27,9.43,155.59,126.79,188.82,65.63,69.52,103.36,130.04,172.83,128.26,73.98,68.97,82.28,45.48,56.24,85.81,156.37,161.57,139.28,194.92,135.49,213.23,151.02,88.26,160.91,199.39,103.76,191.36,77.39,164.31,160.22,204.07,144.37,61.59,97.45,94.98,123.73,278.29,218.82,258.21,356.28,132.49,202.36,180.52,227.15,113.56,155.84,177.4,153.44,113.14,84.72,69.42,111.16,93.08,167.65,83.56,123.12,146.82,159.31,227.26,2016-01-06 22:05:00
102.31,62.71,27.18,23.44,5.42,106.96,84.05,82.69,38.83,48.85,91.29,57.18,80.72,21.96,29.48,95.22,202.89,83.49,69.33,24.46,59.73,24.05,60.5,22.92,72.66,80.77,3.06,59.49,105.44,93.59,56.52,60.36,78.28,79.16,92.17,110.14,76.68,81.7,50.54,2.58,36.91,75.47,23.21,126.77,115.5,145.52,110.4,124.19,20.09,63.35,82.1,122.05,17.07,152.21,58.49,83.43,97.2,201.81,90.29,48.9,82.48,84.92,105.79,179.48,117.17,193.63,354.74,122.53,145.47,181.84,130.95,123.99,180.99,179.21,119.35,79.38,74.75,63.64,46.2,7.68,45.0,113.73,129.16,114.38,177.37,106.13,2016-01-06 22:10:00
40.77,70.97,33.62,42.01,25.97,66.01,61.05,33.78,65.85,52.65,67.0,96.34,56.88,25.92,43.49,69.7,193.77,39.22,63.08,6.18,49.01,26.64,76.93,31.29,60.94,20.98,19.53,53.01,53.79,66.33,35.6,58.97,51.15,44.91,44.0,58.65,40.91,33.99,16.27,16.274,16.02,18.75,12.03,33.77,53.97,38.61,48.29,84.03,21.629,41.2,65.11,17.7,17.747,47.73,15.0,43.02,59.48,132.51,93.11,39.16,39.5,65.25,64.48,162.9,114.5,128.35,353.19,74.49,71.48,136.6,80.41,134.42,100.37,67.72,113.01,41.32,70.76100000000001,62.277,0.0,10.087,15.06,39.98,46.3,26.66,120.63,5.18,2016-01-06 22:15:00
29.68,36.18,31.58,21.05,48.92,60.61,6.04,20.32,59.41,27.45,50.29,75.06,19.64,89.81,39.95,11.34,184.66,19.29,33.82,58.32,37.38,67.83,43.48,47.82,12.06,26.017,29.71,43.32,31.67,11.04,42.19,50.76,60.32,31.4,5.44,55.7,28.84,84.66,9.59,29.969,36.59,22.39,15.405999999999999,26.86,39.01,6.15,40.34,53.16,23.168000000000003,36.43,33.01,22.607,18.423,39.53,35.16,62.99,47.11,49.59,63.6,54.89,16.69,46.86,39.22,13.54,108.47,26.08,351.65,45.65,34.84,89.25,40.02,144.85,44.64,55.9,106.68,39.056999999999995,66.77199999999999,60.915,13.86,12.493,16.427,39.486,88.477,25.555999999999997,54.09,49.941,2016-01-06 22:20:00
32.59,25.25,53.92,28.32,19.2,36.66,14.652000000000001,52.1,53.36,50.71,42.01,57.86,9.88,56.78,13.88,39.43,175.54,36.25,3.28,61.25,38.7,38.94,17.51,98.98,6.83,31.053,66.58,49.49,22.97,0.8,45.99,37.95,42.27,5.88,31.36,29.44,41.83,19.62,50.82,43.663000000000004,59.37,19.63,18.783,54.87,68.64,27.68,40.61,74.88,24.708000000000002,29.63,35.29,27.515,19.1,24.43,45.11,48.86,19.42,40.48,44.75,40.49,24.15,27.18,39.81,13.04,102.44,39.791,350.1,56.83,5.59,7.76,42.596000000000004,155.28,67.35,53.773,100.34,36.795,62.782,59.552,29.76,14.9,17.795,38.993,130.66,24.451999999999998,98.18799999999999,94.70299999999999,2016-01-06 22:25:00
39.42,12.91,64.14,61.47,52.65,16.08,23.264,19.65,40.75,53.62,12.54,41.58,24.26,79.29,32.41,26.81,166.43,42.76,20.86,89.75,24.62,56.8,6.28,121.18,11.404000000000002,36.09,69.39,18.67,2.74,12.4,132.35,75.6,30.84,17.06,10.59,19.95,16.05,43.07,85.38,57.357,107.98,20.13,22.159000000000002,62.75,64.25,31.561,91.51,22.31,26.247,41.78,51.77,32.422,19.777,3.63,89.44,84.44,65.47,27.03,10.47,59.33,31.61,0.22,51.33,12.54,96.405,53.503,348.55,40.37,3.56,7.14,45.173,165.72,103.94,51.645,94.00299999999999,34.532,58.793,58.18899999999999,45.66,17.307000000000002,19.162,38.499,172.83,23.348000000000003,142.29,139.46,2016-01-06 22:30:00
46.25,20.282,7.05,7.6,64.817,25.479,31.875999999999998,15.48,6.14,10.48,4.95,18.64,27.118000000000002,36.76,3.22,9.61,157.31,11.08,8.52,98.57799999999999,38.674,27.77,0.0,51.92,15.979000000000001,41.126999999999995,31.01,14.64,1.79,15.18,53.97,53.75,36.208,20.48,24.08,34.126,23.644000000000002,48.08,27.52,71.051,48.24,32.203,25.535,28.37,65.818,35.442,32.22,31.465999999999998,27.785999999999998,15.76,55.238,37.329,20.453,16.387,49.61,86.14200000000001,37.37,17.97,17.177,32.71,39.07,0.0,11.06,12.04,90.374,67.214,347.01,25.51,11.39,15.36,47.748999999999995,176.15,62.63,49.518,87.667,32.269,54.803999999999995,56.827,61.56,19.713,20.529,38.006,215.01,22.245,186.38,184.23,2016-01-06 22:35:00
53.08,27.654,18.012,25.309,76.983,34.876999999999995,40.488,20.373,19.4,27.075,0.0,27.087,29.976,52.85,18.857,19.125999999999998,148.19,20.678,17.715999999999998,107.41,52.728,41.2,9.5938,67.047,20.553,46.163000000000004,46.50899999999999,20.769000000000002,10.682,21.08,66.45100000000001,71.436,41.576,1.55,6.01,48.303000000000004,31.237,57.718999999999994,35.568000000000005,84.74600000000001,55.308,44.277,28.912,0.0,67.38600000000001,39.323,41.147,40.623000000000005,29.325,23.293000000000003,58.706,42.236000000000004,21.13,29.145,48.568000000000005,87.844,45.351000000000006,28.061,23.883000000000003,39.571,46.53,19.75,0.31,20.421,84.34200000000001,80.926,345.46,27.338,15.165999999999999,20.785,50.325,186.58,62.48,47.391000000000005,81.33,30.006,50.815,55.464,77.46,22.12,21.896,37.512,257.19,21.141,230.48,228.99,2016-01-06 22:40:00
59.91,35.027,28.975,43.018,89.15,44.276,49.1,25.265,32.66,43.67,14.458,35.535,32.834,68.94,34.495,28.641,139.08,30.275,26.910999999999998,116.23,66.781,54.63,24.678,82.175,25.128,51.2,62.008,26.898000000000003,19.574,26.98,78.933,89.12299999999999,46.943000000000005,13.902999999999999,14.47,62.479,38.830999999999996,67.358,43.615,98.44,62.375,56.35,32.288000000000004,8.8286,68.954,43.20399999999999,50.073,49.778999999999996,30.864,30.826999999999998,62.173,47.144,21.807,41.903,47.525,89.54700000000001,53.332,38.153,30.59,46.431999999999995,53.99,30.999000000000002,8.9838,28.803,78.311,94.637,343.92,29.165,18.941,26.21,52.902,197.01,62.33,45.263999999999996,74.993,27.744,46.826,54.101000000000006,93.36,23.78,23.264,37.019,299.37,20.037,274.58,273.75,2016-01-06 22:45:00
66.74,42.398999999999994,39.938,60.726000000000006,101.32,53.675,57.711999999999996,30.156999999999996,45.92,60.265,30.217,43.983000000000004,35.692,85.03,50.132,38.157,129.96,39.873000000000005,36.107,125.06,80.835,68.06,39.760999999999996,97.303,29.701999999999998,56.236999999999995,77.506,33.025999999999996,28.467,32.88,91.414,106.81,52.31100000000001,26.256,22.93,76.655,46.425,76.99600000000001,51.663000000000004,143.47,69.442,68.423,35.665,21.537,70.52199999999999,47.086000000000006,59.0,58.935,32.403,38.36,65.641,52.051,22.483,54.66,46.483000000000004,91.249,61.31399999999999,48.244,37.297,53.293,61.45,42.248000000000005,17.657,37.184,72.279,108.35,342.37,30.993000000000002,22.717,31.635,55.478,207.44,62.18,43.136,68.657,25.480999999999998,42.836999999999996,52.739,109.26,25.44,24.631,36.525,341.54,18.933,318.68,318.51,2016-01-06 22:50:00
73.57,49.771,50.9,78.435,113.48,63.074,66.324,35.05,59.18,76.86,45.975,52.43,38.55,101.12,65.77,47.673,120.84,49.47,45.302,133.89,94.889,81.49,54.845,112.43,34.277,61.273,93.005,39.155,37.359,38.78,103.9,124.5,57.678999999999995,38.609,31.39,90.831,54.018,86.635,59.71,64.01,76.51,80.497,39.041,34.246,72.09,50.967,67.92699999999999,68.09100000000001,33.943000000000005,45.893,69.109,56.958,23.16,67.418,45.44,92.95100000000001,69.295,58.335,44.003,60.153999999999996,68.91,53.496,26.331,45.565,66.248,122.06,340.83,32.82,26.491999999999997,37.06,58.055,217.87,62.03,41.00899999999999,62.32,23.218000000000004,38.847,51.376000000000005,125.16,27.1,25.998,36.031,383.72,17.829,362.78,363.27,2016-01-06 22:55:00
80.4,57.143,61.861999999999995,96.14399999999999,125.65,72.472,74.936,39.942,72.44,93.455,61.733000000000004,60.876999999999995,41.408,117.21,81.407,57.18899999999999,111.73,59.067,54.498000000000005,142.72,108.94,94.92,69.929,127.56,38.851,66.31,108.5,45.284,46.251000000000005,44.68,116.38,142.18,63.047,50.961000000000006,39.85,105.01,61.611999999999995,96.274,67.758,191.16,83.57799999999999,92.57,42.417,46.95399999999999,73.658,54.848,76.85300000000001,77.248,35.482,53.427,72.577,61.865,23.837,80.175,44.398,94.65299999999999,77.27600000000001,68.426,50.71,67.016,76.37,64.745,35.005,53.946000000000005,60.216,135.77,339.28,34.648,30.268,42.485,60.631,228.3,61.88,38.882,55.983000000000004,20.955,34.858000000000004,50.013000000000005,141.06,28.76,27.365,35.538000000000004,425.9,16.725,406.87,408.03,2016-01-06 23:00:00
87.23,64.516,72.825,113.85,137.82,81.87100000000001,83.54799999999999,44.835,85.7,110.05,77.492,69.325,44.266000000000005,133.3,97.045,66.704,102.61,68.665,63.693000000000005,151.54,123.0,108.35,85.01299999999999,142.69,43.426,71.347,124.0,51.413000000000004,55.143,50.58,128.86,159.87,68.414,63.31399999999999,48.31,119.18,69.205,105.91,75.805,627.95,90.645,104.64,45.794,59.663000000000004,75.226,58.729,85.78,86.404,37.021,60.96,76.044,66.773,24.513,92.93299999999999,43.355,96.35600000000001,85.257,78.517,57.417,73.877,83.83,75.994,43.678999999999995,62.328,54.185,149.48,337.73,36.475,34.043,47.91,63.207,238.73,61.73,36.755,49.647,18.692999999999998,30.869,48.651,156.96,30.42,28.733,35.044000000000004,468.08,15.622,450.97,452.79,2016-01-06 23:05:00
94.06,71.888,83.787,131.56,149.98,91.27,92.16,49.728,98.96,126.65,93.25,77.773,47.123999999999995,149.39,112.68,76.22,93.49600000000001,78.263,72.889,160.37,137.05,121.78,100.1,157.81,48.0,76.383,139.5,57.541000000000004,64.036,56.48,141.34,177.55,73.782,75.667,56.77,133.36,76.79899999999999,115.55,83.853,1146.6,97.713,116.72,49.17,72.37100000000001,76.794,62.61,94.70700000000001,95.56,38.56,68.493,79.512,71.68,25.19,105.69,42.313,98.05799999999999,93.23899999999999,88.609,64.123,80.738,91.29,87.242,52.353,70.709,48.153,163.19,336.19,38.303000000000004,37.819,53.335,65.78399999999999,249.17,61.58,34.626999999999995,43.31,16.43,26.88,47.288000000000004,172.86,32.08,30.1,34.551,510.25,14.517999999999999,495.07,497.55,2016-01-06 23:10:00
64.85,79.26,94.75,149.27,162.15,63.54,38.58,54.62,112.22,143.24,73.92,86.22,49.982,165.48,128.32,41.94,84.38,87.86,82.084,169.2,85.97,135.21,115.18,172.94,23.58,81.42,155.0,63.67,72.928,56.39,153.82,195.24,79.15,88.02,70.58,107.52,84.39299999999999,125.19,91.9,817.03,104.78,128.79,19.29,85.08,78.362,94.42,103.63,114.72,30.7,76.027,82.98,58.89,23.3,81.02,41.27,99.76,101.22,98.7,70.83,87.59899999999999,98.75,98.491,61.026,79.09,42.122,176.91,334.64,40.13,41.593999999999994,58.76,68.36,259.6,61.43,32.5,36.973,53.8,65.27,45.925,188.76,110.22,46.48,34.056999999999995,552.43,13.414000000000001,539.17,542.31,2016-01-06 23:15:00
35.5,39.93,124.11,105.68,124.59,45.33,26.93,73.47,108.36,90.44,49.75,97.06,52.84,136.91,122.58,156.71,101.63,88.44,91.28,107.38,89.92,110.85,92.05,116.12,165.09,90.55,149.09,57.56,81.82,153.15,117.27,145.09,52.92,38.1,45.36,76.5,91.986,100.88,93.44,410.41,137.9,90.73,258.21,69.26,79.93,10.54,112.56,39.42,12.29,83.56,66.44,136.06,127.64,64.9,138.86,90.71,66.81,68.62,109.39,94.46,62.2,109.74,69.7,159.12,36.09,190.62,333.1,72.94,45.37,75.37,32.08,270.03,61.28,37.64,30.636999999999997,15.99,145.05,44.563,204.66,188.36,127.08,33.564,594.61,12.31,583.27,587.08,2016-01-06 23:20:00
93.26,69.23,72.54,71.28,89.02,78.14,99.36,51.27,80.12,91.18,27.75,47.65,48.9,95.85,67.05,271.49,42.24,62.62,55.93,82.14,49.71,89.07,75.87,102.86,306.59,33.71,94.25,15.97,40.21,249.91,99.95,121.69,38.66,29.92,378.23,42.45,99.58,105.3,27.48,350.77,57.0,125.13,497.14,9.26,317.02,312.64,24.33,287.9,351.35,42.87,51.95,213.22,231.98,30.28,109.77,56.4,50.44,57.57,82.64,76.69,46.17,54.97,29.96,239.16,59.03,204.33,331.55,43.95,228.01,65.15,35.36,280.46,67.7,46.1,24.3,68.94,224.84,43.2,220.56,266.5,207.67,33.07,636.78,164.06,627.36,631.84,2016-01-06 23:25:00
357.27,287.55,242.93,163.49,174.15,216.09,316.04,191.09,201.09,141.32,249.14,200.35,246.16,181.59,179.42,386.26,280.31,192.28,170.22,143.14,248.44,180.44,165.54,187.45,448.1,186.41,179.41,309.06,245.52,346.67,205.83,160.8,161.46,219.31,711.11,139.4,193.56,200.8,218.08,291.12,196.85,208.19,736.06,393.76,554.12,614.75,163.65,536.38,690.4,176.22,225.65,290.39,336.32,263.0,212.12,213.95,304.17,353.03,206.91,151.32,335.87,231.01,196.56,319.19,254.51,218.04,330.0,141.34,410.66,219.56,206.5,290.89,190.12,225.25,233.92,286.08,304.62,197.84,236.46,344.64,288.27,155.39,678.96,315.81,671.46,676.6,2016-01-06 23:30:00
931.7,996.63,917.38,753.23,725.0,803.97,945.17,843.89,823.53,826.88,718.75,824.22,822.72,758.85,787.62,1069.0,775.34,671.69,643.33,634.01,228.57,627.19,791.63,597.9,1097.1,828.95,542.46,1067.2,238.15,1174.0,642.04,504.93,916.29,871.12,1044.0,972.91,584.62,583.69,759.86,231.48,699.35,513.87,974.98,778.25,791.21,916.85,627.68,784.86,1029.5,747.76,741.96,953.15,1027.1,866.72,575.16,767.3,871.87,940.56,822.24,644.86,843.17,754.11,690.55,743.53,766.75,763.51,328.46,444.92,593.3,494.31,577.98,748.31,442.48,627.78,648.72,650.19,668.63,507.78,591.18,747.58,716.89,569.29,721.14,733.56,715.56,721.36,2016-01-06 23:35:00
1107.1,1197.6,1271.3,1320.7,1370.9,1019.0,952.32,1155.2,1283.5,1288.0,801.62,1222.4,1096.7,1195.0,1238.7,931.59,1022.3,1051.7,1186.8,1116.2,208.71,1164.0,813.25,1021.3,871.95,1028.8,1116.0,1093.1,230.78,871.65,1100.1,1270.4,1075.1,927.68,913.72,1120.5,1068.6,1132.7,1082.0,101.44,1166.0,1194.9,664.6,1178.6,1052.2,984.83,1042.4,1037.8,902.54,1120.5,918.1,846.96,820.82,886.54,1030.4,1050.8,1038.7,1098.0,1155.1,1013.4,1072.1,1079.4,907.35,1283.4,1233.7,1315.7,326.91,1117.8,1024.2,1177.6,1076.3,1121.5,1002.1,1222.1,1046.3,859.66,1118.3,982.85,870.61,863.48,856.02,860.25,825.13,832.9,805.43,1008.4,2016-01-06 23:40:00
442.1,577.87,983.04,1071.3,1190.0,410.17,407.3,531.51,906.25,1077.0,717.27,829.22,577.86,1243.5,1027.8,396.93,615.26,691.21,993.22,1186.3,188.85,1072.5,816.15,1181.4,396.5,756.0,1149.1,600.23,223.4,487.6,1028.4,1134.8,789.32,656.57,583.66,780.6,984.8,1025.7,855.19,67.68,901.06,1100.4,316.24,645.2,594.86,530.75,521.49,522.76,384.35,638.01,503.17,396.34,347.75,436.94,965.37,585.05,552.11,670.72,678.31,596.58,567.23,586.55,587.36,692.3,598.42,737.23,325.37,727.89,614.0,769.46,783.39,627.99,673.03,834.81,669.89,446.23,620.08,479.6,555.88,655.68,644.79,539.55,658.07,659.25,687.23,789.62,2016-01-06 23:45:00
224.41,203.32,214.96,272.8,384.99,211.24,225.09,213.28,252.72,271.08,203.99,226.46,184.35,454.98,261.13,203.62,181.98,208.47,273.87,398.44,168.98,314.98,234.28,372.26,124.31,220.19,434.23,132.76,216.03,99.27,388.83,450.76,178.0,160.36,128.25,252.23,468.88,483.25,411.46,80.5,470.46,603.64,112.33,258.31,249.51,155.31,234.78,202.19,133.68,253.18,162.12,110.13,139.7,137.22,499.11,253.84,218.24,236.97,264.75,316.59,200.39,252.82,311.88,253.81,224.69,264.3,323.82,323.05,276.18,333.09,357.84,225.34,364.04,339.02,250.0,509.88,238.33,422.75,309.14,624.49,568.8,240.75,385.61,449.64,411.61,548.37,2016-01-06 23:50:00
232.21,124.18,221.12,203.21,273.45,185.91,169.89,139.09,79.18,103.99,234.57,136.45,156.35,281.89,211.77,199.11,169.61,134.62,129.59,225.84,132.07,190.21,160.65,182.48,246.9,134.87,172.66,89.45,127.51,240.81,150.11,173.36,77.39,125.51,188.03,135.63,160.8,131.09,91.46,86.31,94.03,168.77,211.78,145.19,111.96,230.25,112.66,199.81,167.62,153.06,176.73,246.8,171.49,159.41,193.74,180.65,177.23,212.07,176.05,158.96,178.58,123.6,198.51,194.75,211.62,213.31,177.22,179.11,162.01,189.31,138.92,181.37,213.51,165.07,211.49,653.7,184.13,499.68,303.49,807.86,609.06,250.88,597.5,717.11,707.98,821.22,2016-01-06 23:55:00
77.13,113.58,250.15,274.51,263.81,107.19,82.3,116.31,175.72,266.99,87.5,135.87,70.39,231.36,266.99,113.9,141.47,140.37,230.52,242.36,142.06,225.05,179.44,228.83,226.73,171.19,225.34,84.41,155.27,154.2,305.31,221.03,135.78,107.64,173.04,106.07,268.94,211.13,199.66,119.61,226.93,222.89,292.34,174.3,146.53,286.57,175.47,228.03,291.34,124.11,240.91,230.8,187.11,219.91,216.5,185.79,293.37,348.75,185.1,208.34,379.76,297.51,357.52,366.04,296.36,353.56,324.86,412.61,284.83,439.33,312.62,309.98,372.36,258.44,324.4,508.65,379.95,523.04,422.63,622.11,415.64,357.34,360.1,573.85,667.25,709.04,2016-01-07 00:00:00
94.69,90.74,156.38,139.54,142.44,95.21,94.87,86.13,140.15,141.54,103.26,93.8,97.79,160.87,175.85,78.7,135.24,123.41,116.54,187.41,115.15,163.57,82.25,104.28,206.55,142.28,167.44,92.51,130.47,126.03,154.64,135.94,115.01,121.12,97.5,109.95,170.92,177.59,190.55,128.03,199.82,230.79,161.72,141.24,135.08,172.69,171.94,143.29,254.74,162.71,186.49,162.54,233.51,144.15,286.13,166.42,204.57,254.86,278.87,270.85,219.8,210.93,218.16,305.44,240.81,260.28,343.44,297.12,307.06,353.11,275.05,353.61,300.57,290.13,287.83,314.86,252.99,332.09,315.31,342.56,283.89,408.36,287.22,366.03,412.46,294.15,2016-01-07 00:05:00
56.22,47.16,54.96,52.79,60.62,52.78,46.45,38.43,51.73,58.65,42.55,46.28,43.66,54.05,65.31,47.47,129.01,35.1,29.42,64.86,34.24,55.39,10.66,37.53,186.38,38.49,68.66,43.23,46.52,48.14,76.24,56.95,61.35,42.81,46.26,55.14,70.89,65.14,65.61,140.68,84.48,85.09,80.08,75.5,61.9,91.53,73.36,67.13,106.68,94.97,103.11,147.53,79.86,78.69,114.18,60.2,118.94,108.3,121.45,123.28,135.05,141.44,176.11,111.2,123.77,167.74,196.37,222.44,119.8,194.7,163.84,135.04,240.37,250.37,173.99,183.51,185.24,128.15,167.93,186.23,134.01,213.93,225.09,242.24,295.64,256.25,2016-01-07 00:10:00
80.56,89.63,80.72,80.11,80.71,85.41,69.13,90.35,109.6,90.66,52.68,102.06,53.46,82.65,86.04,61.81,122.77,102.31,78.35,88.09,71.19,80.11,74.81,55.16,166.21,99.12,90.17,73.0,70.31,67.33,88.79,63.27,56.82,63.84,64.79,40.57,67.13,72.12,62.12,201.14,69.75,57.78,84.11,66.61,44.02,62.22,68.97,62.81,80.17,31.59,41.81,132.51,52.5,26.69,47.65,24.86,29.88,37.58,40.67,39.67,33.51,29.29,45.1,31.61,33.21,31.32,30.86,57.57,37.75,33.96,45.69,73.31,64.88,210.61,64.59,99.53,82.6,76.89,80.36,114.15,76.27,90.07,71.12,89.41,82.12,104.56,2016-01-07 00:15:00
27.12,68.17,70.03,46.88,100.8,62.09,87.77,71.98,95.94,113.89,73.15,88.91,54.25,49.05,66.89,56.46,116.54,77.08,72.06,62.86,71.11,41.98,93.06,47.66,146.04,112.74,70.91,74.27,90.11,76.77,39.56,31.09,75.5,101.0,92.29,66.69,70.53,54.91,108.65,236.12,90.77,94.39,106.45,114.33,88.34,97.86,91.7,94.13,140.57,80.12,103.95,117.5,113.84,87.56,126.06,93.36,96.42,130.26,109.59,131.33,82.69,105.42,106.47,88.94,114.68,83.19,68.49,98.85,84.1,65.5,31.98,78.24,74.05,170.84,41.02,105.75,51.14,84.23,62.52,118.52,92.17,34.87,36.25,32.15,37.34,81.42,2016-01-07 00:20:00
115.42,94.41,95.09,118.31,120.89,123.56,86.33,62.27,94.39,95.32,96.92,67.12,58.09,105.2,82.13,69.53,67.72,70.43,93.52,75.12,46.64,80.23,72.53,50.84,125.86,55.69,85.7,67.14,55.42,74.15,72.0,52.34,66.37,88.63,73.22,48.62,47.17,105.1,97.84,125.25,87.43,43.79,60.43,78.11,62.61,111.4,98.9,89.41,88.73,61.45,147.64,102.49,94.56,131.18,139.52,75.71,125.29,121.81,97.62,116.69,125.14,58.71,121.07,110.69,118.41,87.35,96.21,117.49,86.52,62.62,80.89,94.58,115.82,131.08,122.84,134.87,93.98,101.8,136.86,112.23,114.85,94.61,113.84,130.13,100.55,117.88,2016-01-07 00:25:00
122.28,132.75,122.38,103.36,140.98,87.96,136.72,121.67,126.82,95.84,104.85,141.85,131.61,145.13,106.02,125.71,137.53,105.37,119.51,96.35,115.19,104.74,74.52,135.78,105.69,90.29,126.14,141.6,96.72,139.43,143.32,169.45,69.25,98.7,107.24,119.86,176.79,155.28,111.16,97.18,135.25,118.15,106.11,85.72,74.9,102.75,99.14,88.46,70.52,53.5,96.5,110.93,89.28,82.76,152.97,66.3,74.57,88.54,117.35,97.4,63.4,90.57,73.24,106.12,78.75,91.71,107.06,77.52,86.52,105.23,88.22,95.13,84.0,105.69,146.16,147.05,100.83,174.5,111.08,155.9,188.37,113.9,119.61,85.86,120.29,133.6,2016-01-07 00:30:00
